Risk_Score,Rainfall_Risk,Input_Risk,Pesticide_Risk,Risk_Level
18.924568712922973,18.779459557972615,14.572433550202765,23.421813030593537,Low
7.398573181099049,18.779459557972615,1.310283164070444,2.105976821254089,Low
6.396394758404026,18.779459557972615,0.15714711444931043,0.2525776027901544,Low
9.632327826719063,18.779459557972615,3.880507137708098,6.2370167844764755,Low
6.558191411819778,18.779459557972615,0.3433151156122498,0.5517995618744705,Low
8.591029958659467,18.779459557972615,2.682359100531132,4.311271217474658,Low
6.770946290118328,18.779459557972615,0.5881171531966027,0.9452621591857663,Low
22.477232027479236,18.779459557972615,18.660232735865357,29.992003788599742,Low
7.992399498672662,18.779459557972615,1.9935572383280613,3.20418169971731,Low
9.55683416022603,18.779459557972615,3.7936418985652627,6.0974010241402095,Low
7.274694937444572,18.779459557972615,1.167745203476974,1.8768800508841246,Low
7.960829419957395,18.779459557972615,1.957231774686512,3.1457969272130537,Low
7.603607116233538,18.779459557972615,1.5462012567424612,2.4851605339855394,Low
24.841041671284973,18.779459557972615,21.380101826026348,34.36356362985597,Low
19.172496776746684,18.779459557972615,14.857706892387757,23.880323879879686,Low
54.179767812140206,18.779459557972615,55.138105387910564,88.62173849053744,Medium
72.9264865193242,18.779459557972615,100.0,100.0,High
36.281248945730454,18.779459557972615,34.54354171313272,55.52074556608603,Medium
72.9264865193242,18.779459557972615,100.0,100.0,High
8.964723607799984,18.779459557972615,3.1123420342881647,5.002369231139175,Low
8.059657492457365,18.779459557972615,2.070946269564405,3.328566649835075,Low
11.633253141813972,18.779459557972615,6.182830816989327,9.937469050479969,Low
7.869207561077212,18.779459557972615,1.8518089617267988,2.9763541635322217,Low
6.682755961533284,18.779459557972615,0.4866427601979274,0.7821655664293097,Low
6.3341124835472735,18.779459557972615,0.08548329215647163,0.13739460051273472,Low
7.987766932774226,18.779459557972615,1.98822687138066,3.195614368969403,Low
20.792007499537018,18.779459557972615,16.721163692999617,26.875399247638814,Low
17.71871546695304,5.234825829258394,18.37989491863166,29.54142565296906,Low
62.836325672509766,5.234825829258394,83.2741511882709,100.0,High
53.41503778561025,5.234825829258394,59.453136142330884,95.55715138524147,Medium
1.8856346851867851,5.234825829258394,0.16188521840255596,0.26019300789940525,Low
2.401222112031254,5.234825829258394,0.755135317548508,1.21370518928686,Low
5.387511351375008,5.234825829258394,4.1912477886417845,6.736460436224847,Low
4.716132449131279,5.234825829258394,3.418739423264709,5.494832094870734,Low
33.75751648991281,5.234825829258394,36.83461239552499,59.20311124495504,Medium
2.528188732951356,5.234825829258394,0.9012268561069122,1.4485135134887623,Low
2.613290684270776,5.234825829258394,0.9991476711406534,1.6058985524132807,Low
2.3658773499913335,5.234825829258394,0.7144665919498171,1.1483396287657899,Low
68.4116086097528,5.234825829258394,100.0,100.0,High
34.759008606548804,5.234825829258394,37.98695876115391,61.055241229234106,Medium
32.43517629068142,5.234825829258394,35.313088763539014,56.75761427924685,Medium
29.741596585512934,5.234825829258394,32.21377651512228,51.776187412158116,Low
60.72260485336744,5.234825829258394,76.93298873084395,100.0,High
68.4116086097528,5.234825829258394,100.0,100.0,High
2.7979070141491946,5.234825829258394,1.2115726650444951,1.9473225481446952,Low
68.16583712891945,5.234825829258394,99.26268555749994,100.0,High
10.125425229871901,5.234825829258394,9.642831228846884,15.498618631510427,Low
3.414381431670718,5.234825829258394,1.9209063110449631,3.087412154708797,Low
68.4116086097528,5.234825829258394,100.0,100.0,High
6.395351799057008,5.234825829258394,5.350898731198631,8.600330836714,Low
4.064827999114106,5.234825829258394,2.6693293146597066,4.290328853424218,Low
68.4116086097528,5.234825829258394,100.0,100.0,High
10.991028746820435,5.234825829258394,10.638820164018705,17.09944024718421,Low
47.73499726458325,5.234825829258394,52.917514001822816,85.05265196266852,Medium
54.73754956135639,5.234825829258394,60.97485719531491,98.00296565949587,Medium
2.4899271701605685,5.234825829258394,0.8572019735413392,1.3777537076819728,Low
44.75883103961015,5.234825829258394,49.4930493696146,79.54861791995744,Medium
31.57597134464409,55.533832885441,15.032621896661738,24.16145925182953,Medium
48.34071260154028,55.533832885441,34.322627616312644,55.1656773028672,Medium
34.995148130719485,55.533832885441,18.96682754583995,30.484783960877515,Medium
85.177944295147,55.533832885441,100.0,100.0,High
41.30950702680273,55.533832885441,26.232315116145884,42.16237307882131,Medium
25.92484584569991,72.84909052797356,1.8891215303586075,3.036325478767572,Low
24.4314438612559,72.84909052797356,0.17076916331489136,0.27447189247925063,Low
25.181919536802557,72.84909052797356,1.0342886087938912,1.6623794736402246,Low
24.288177471433894,72.84909052797356,0.005922629941556926,0.00951925638656361,Low
25.577403403317195,72.84909052797356,1.489344009303515,2.3937756726745283,Low
24.586034301051864,72.84909052797356,0.34864548255965105,0.5603668926223777,Low
25.545318595057665,72.84909052797356,1.45242628266781,2.3344389745316154,Low
24.359038572028492,72.84909052797356,0.0874575021369906,0.1405676859749226,Low
25.011029328104687,72.84909052797356,0.8376572947342013,1.3463401616063126,Low
24.291609001729032,72.84909052797356,0.009871049902594875,0.015865427310939345,Low
27.229856816940856,72.84909052797356,3.39070564154134,5.449774281307666,Low
25.08738087717151,72.84909052797356,0.9255096388672958,1.487542464673673,Low
24.430757555196873,72.84909052797356,0.16997947932268376,0.27320265829437557,Low
24.610569742662097,72.84909052797356,0.3768766852810724,0.6057420147316641,Low
27.84564492840335,72.84909052797356,4.0992496035496,6.588594653686891,Low
25.469310199020356,72.84909052797356,1.3649687805308195,2.193871288556693,Low
42.32773223297381,72.84909052797356,20.76276636511806,33.37133980582982,Medium
24.510540634558833,72.84909052797356,0.2617802434168161,0.42075113228611144,Low
24.76413072336952,72.84909052797356,0.5535684785375207,0.8897331635974784,Low
24.437105886242875,72.84909052797356,0.177284056250604,0.28494307450447065,Low
24.297099450201248,72.84909052797356,0.016188521840255595,0.02601930078994053,Low
25.177286970904124,72.84909052797356,1.0289582418464898,1.6538121428923174,Low
24.962301597913736,72.84909052797356,0.7815897312874625,1.2562245344801775,Low
24.410339949940802,72.84909052797356,0.14648638055450797,0.2354429412943399,Low
24.523408873165597,72.84909052797356,0.27658681827070847,0.4445492732525205,Low
25.018578694753995,72.84909052797356,0.8463438186484847,1.3603017376399396,Low
5.617475524721116,12.704735906430173,1.5908184023021903,2.556872265430985,Low
4.857734717377586,12.704735906430173,0.716638222928388,1.1518300227741964,Low
4.270428307364734,12.704735906430173,0.040866146596742786,0.06568286906728889,Low
5.2842739330632265,12.704735906430173,1.2074268240854054,1.940659068674101,Low
4.6937075692699946,12.704735906430173,0.527903748790774,0.8484830525890363,Low
4.348152468549608,12.704735906430173,0.13029785871425237,0.20942364050439938,Low
8.399588711504165,12.704735906430173,4.791999885713709,7.702030342368616,Low
8.695901352489322,12.704735906430173,5.1329459493493355,8.250022201688461,Low
15.221642514753063,12.704735906430173,12.641656189255206,20.3185354485738,Low
8.607539447389522,12.704735906430173,5.031274135352609,8.086608300385786,Low
9.316150453335498,12.704735906430173,5.8466228573069445,9.397092596269374,Low
5.203461394612729,12.704735906430173,1.1144415340029616,1.791206743405052,Low
4.397566504799594,12.704735906430173,0.18715510615319886,0.30080850181540997,Low
70.90157863547672,12.704735906430173,100.0,100.0,High
8.569106308083976,12.704735906430173,4.987051831788984,8.015531186032776,Low
7.063522391092225,12.704735906430173,3.2546825738835827,5.231148692962921,Low
10.320559370722359,12.704735906430173,7.002325379902754,11.254616825834153,Low
13.019972677392586,12.704735906430173,10.108349942253257,16.246832183494327,Low
5.897316820289611,12.704735906430173,1.9128120501248351,3.0744025043138263,Low
4.490560975797831,12.704735906430173,0.2941572870973273,0.4727897338659925,Low
4.795795595550346,12.704735906430173,0.6453692426316531,1.0372816375892144,Low
5.943642479273973,12.704735906430173,1.9661157195988475,3.1600758117928986,Low
70.90157863547672,12.704735906430173,100.0,100.0,High
5.3522182329069565,12.704735906430173,1.2856055393139567,2.0663132529767405,Low
4.4543583311841255,12.704735906430173,0.2525014565083769,0.4058376306138285,Low
52.965215807489535,12.704735906430173,56.070524761709684,90.12038675432876,Medium
6.39797709035023,12.704735906430173,2.4888865224402723,4.000308842180247,Low
59.095228350720355,12.704735906430173,64.58094914573088,100.0,Medium
65.41256867438237,12.704735906430173,83.53297011671692,100.0,High
70.90157863547672,12.704735906430173,100.0,100.0,High
70.90157863547672,12.704735906430173,100.0,100.0,High
6.087938328184522,12.704735906430173,2.1321467789604935,3.4269322991628983,Low
4.580638646045201,12.704735906430173,0.3978033110745735,0.6393767206308556,Low
26.181778700908747,12.704735906430173,25.252712123812373,40.58788807248369,Low
5.100687062273349,12.704735906430173,0.9961863561698749,1.6011389242199987,Low
4.501713449257029,12.704735906430173,0.30698965197070066,0.49341478937021366,Low
8.661071319993674,12.704735906430173,5.092869486744801,8.185608566806046,Low
4.282610239912475,12.704735906430173,0.05488303745842751,0.08821177584882277,Low
6.376358449490862,12.704735906430173,2.4640114766857333,3.9603279653566794,Low
16.12018872253492,12.704735906430173,13.675549956052993,21.98028030512159,Low
7.099210306161659,12.704735906430173,3.295746141478377,5.297148870576429,Low
61.74402588158265,12.704735906430173,72.5273417383178,100.0,High
0.043352957338826374,0.09694085672271553,0.01352677150464236,0.01959124378912123,Low
0.05723576172964647,0.09694085672271553,0.030537711427147146,0.044228717039076715,Low
0.03432077134961812,0.09694085672271553,0.0024594130008440654,0.0035620443252947693,Low
0.03264814431457956,0.09694085672271553,0.0004099021668073442,0.0005936740542157948,Low
0.10808362359481886,0.09694085672271553,0.09284284078186347,0.13446717327987753,Low
0.0336517205356027,0.09694085672271553,0.0016396086672293769,0.0023746962168631792,Low
0.20727040677260575,0.09694085672271553,0.21437883324024104,0.3104915303548607,Low
0.03666244919867211,0.09694085672271553,0.005328728168495475,0.0077177627048053326,Low
0.05104704170000377,0.09694085672271553,0.02295452134121128,0.03324574703608451,Low
0.8594276877341424,0.09694085672271553,1.0134831074311588,1.467859099048553,Low
2.367468222524913,0.09694085672271553,2.861322075398667,4.144141735453356,Low
0.9883872321356156,0.09694085672271553,1.17150039273539,1.6967204469487418,Low
0.05690123632263875,0.09694085672271553,0.030127809260339804,0.04363504298486093,Low
0.03298266972158727,0.09694085672271553,0.0008198043336146884,0.0011873481084315896,Low
0.485595545403023,0.09694085672271553,0.5554174360239514,0.804428343462402,Low
0.14086711348157474,0.09694085672271553,0.13301325312898318,0.19264723059302544,Low
21.804616291402805,28.052211529848485,15.260042816987216,22.10159452737272,Low
10.63146769734519,28.052211529848485,1.5693104456219173,2.272881116565171,Low
16.356535512875194,28.052211529848485,8.584376128362807,12.433018880414284,Low
9.639767128270824,28.052211529848485,0.3541554721215454,0.5129343828424467,Low
12.723756855474933,28.052211529848485,4.133043547918453,5.98601548865786,Low
9.627055162804533,28.052211529848485,0.33857918978286633,0.49037476878224656,Low
11.813513223006945,28.052211529848485,3.0176997520356683,4.370628387136682,Low
9.852859812534739,28.052211529848485,0.6152631523778237,0.8911047553779081,Low
22.514646467776675,28.052211529848485,16.130060166035804,23.361667707445747,Low
11.060496531832584,28.052211529848485,2.0950099745523367,3.0342680910969277,Low
12.66421133302756,28.052211529848485,4.060080962226745,5.880341507007448,Low
10.230538997046446,28.052211529848485,1.0780426987033154,1.5613627625875406,Low
10.814787620385417,28.052211529848485,1.7939368330323422,2.5982144982754263,Low
10.702721609037832,28.052211529848485,1.6566196071518817,2.399333690113135,Low
28.776794824257564,28.052211529848485,23.803223777585885,34.474949165338316,Low
22.222940312865955,28.052211529848485,15.7726254765798,22.84398393216957,Low
57.661056566931535,28.052211529848485,59.19581646839921,85.73514170254691,Medium
76.01740384328282,28.052211529848485,100.0,100.0,High
46.80303090627518,28.052211529848485,45.891211938166435,66.46566925081063,Medium
76.01740384328282,28.052211529848485,100.0,100.0,High
12.016904670467634,28.052211529848485,3.266920269454534,4.731582212099886,Low
11.114856910471337,28.052211529848485,2.1616190766585297,3.1307401249069944,Low
14.464125285432559,28.052211529848485,6.26555957073366,9.074604755715534,Low
10.92852625876804,28.052211529848485,1.933303569746839,2.8000636767087967,Low
9.818738221019952,28.052211529848485,0.5734531313634746,0.8305500018478971,Low
9.595777037249311,28.052211529848485,0.30025333718637964,0.4348662447130698,Low
11.145298722509038,28.052211529848485,2.1989201738379984,3.1847644638406316,Low
24.33597004623017,28.052211529848485,18.36177251321839,26.593926095623637,Low
15.829370592521252,46.735429611796405,0.30742662510550817,0.44525554066184614,Low
15.896275673922796,46.735429611796405,0.38940705846697704,0.5639903515050051,Low
15.620292213141433,46.735429611796405,0.05123777085091803,0.07420925677697436,Low
24.422491985031883,46.735429611796405,10.836788534969163,15.695257808330076,Low
19.736292820964334,46.735429611796405,5.0946740312484815,7.378774819848115,Low
15.63701848349182,46.735429611796405,0.07173287919128524,0.10389295948776411,Low
15.753767850537509,46.735429611796405,0.21478873540704838,0.3110852044090765,Low
17.028811439347407,46.735429611796405,1.777130844193241,2.573873862052579,Low
15.779191781470095,46.735429611796405,0.24594130008440654,0.3562044325294769,Low
15.99663329602511,46.735429611796405,0.5123777085091803,0.7420925677697435,Low
22.436247380923586,46.735429611796405,8.402994419550556,12.170318111423795,Low
18.16084541666151,46.735429611796405,3.164239776669294,4.582866861518829,Low
15.79926330589056,46.735429611796405,0.2705354300928472,0.3918248757824246,Low
