,Sustainability_Score,Fertilizer_Pressure,Pesticide_Pressure,Sustainability_Level
5639,99.72069661419718,0.5319292622748198,0.5852842809364549,Better
5640,50.0,100.0,100.0,Moderate
5641,79.66257568561699,38.73233072712206,42.61736653041001,Better
5642,99.151745272747,1.6154888706124155,1.7775300383996033,Better
5643,96.31733313534062,7.013585828512439,7.717081630125108,Better
5644,50.0,100.0,100.0,Moderate
5645,50.0,100.0,100.0,Moderate
5646,87.36238383990951,24.068157360953265,26.48230727940873,Better
5647,52.03346157418996,91.86615370324017,100.0,Moderate
5648,50.0,100.0,100.0,Moderate
5649,50.0,100.0,100.0,Moderate
5650,77.64883275587813,42.56747503784422,46.83719393864321,Better
5651,98.586242121245,2.6924814510206927,2.9625500639993394,Better
5652,50.0,100.0,100.0,Moderate
5653,50.0,100.0,100.0,Moderate
5654,85.25553978156972,28.080611425767028,30.897229447954082,Better
5655,89.06234148436369,20.830612591799117,22.920021470746107,Better
5656,50.0,100.0,100.0,Moderate
5657,60.545810612890726,75.13993356726529,82.6768239811718,Moderate
5658,50.0,100.0,100.0,Moderate
5659,50.0,100.0,100.0,Moderate
5660,98.7655479985505,2.350995998696117,2.586812007101862,Better
5661,50.0,100.0,100.0,Moderate
5662,50.0,100.0,100.0,Moderate
5663,50.0,100.0,100.0,Moderate
5664,50.0,100.0,100.0,Moderate
5665,50.0,100.0,100.0,Moderate
5666,50.0,100.0,100.0,Moderate
5667,90.57264868166783,17.954254358757495,19.755150914571203,Better
5668,82.64870818074341,33.04528454033201,36.35988273669433,Better
5669,97.81039938290382,4.170062735117415,4.5883397332672695,Better
5670,50.0,100.0,100.0,Moderate
5671,50.0,100.0,100.0,Moderate
5672,50.0,100.0,100.0,Moderate
5673,90.38989461441412,18.302306839011393,20.138114703332093,Better
5674,96.50353539254249,6.658966320329225,7.326892109500804,Better
5675,50.0,100.0,100.0,Moderate
5676,50.0,100.0,100.0,Moderate
5677,99.08278147378334,1.746829429198791,1.922044675667864,Better
5678,50.0,100.0,100.0,Moderate
5679,50.0,100.0,100.0,Moderate
5680,50.0,100.0,100.0,Moderate
5681,50.0,100.0,100.0,Moderate
5682,50.0,100.0,100.0,Moderate
5683,99.79517751707793,0.39008145900153457,0.4292084726867335,Better
5684,99.75997149770699,0.4571308141598791,0.5029831950121805,Better
5685,88.70686758260553,21.507607501032588,23.664922168545356,Better
5686,97.61778349239833,4.5368969152491605,4.991969115157521,Better
5687,99.35415402270533,1.2300043311614044,1.3533795780172593,Better
5688,99.2931210606225,1.3462407255103463,1.4812750319996697,Better
5689,99.64026413546587,0.6851117557541092,0.753831702382427,Better
5690,99.98203493036998,0.03421421551175076,0.037646063008381844,Better
5691,94.71452479448654,10.066111152785961,11.07578966926793,Better
5692,98.14866681682058,3.525837295251243,3.8794954374664514,Better
5693,99.22519171864329,1.475611175717926,1.6236219497089062,Better
5694,50.0,100.0,100.0,Moderate
5695,50.0,100.0,100.0,Moderate
5696,50.0,100.0,100.0,Moderate
5697,98.69776692873907,2.480084066702736,2.7288482183409717,Better
5698,99.8362109774613,0.31193382664264124,0.34322226351211854,Better
5699,96.51084555523263,6.645044221119069,7.31157355795037,Better
5700,99.27446635300284,1.3817683466079609,1.520366241380734,Better
5701,50.0,100.0,100.0,Moderate
5702,99.97489717717723,0.04780796332544059,0.05260332796564681,Better
5703,91.43569614379854,16.310592938328305,17.94662248647756,Better
5704,99.99517253407254,0.009193839101046267,0.010116024608778232,Better
5705,76.02818348023216,45.653978164624036,50.23328791444733,Better
5706,50.0,100.0,100.0,Moderate
5707,50.0,100.0,100.0,Moderate
5708,50.0,100.0,100.0,Moderate
5709,50.0,100.0,100.0,Moderate
5710,80.79013379867281,36.58491259423482,40.25455221107394,Better
5711,86.76584697887385,25.20425319272541,27.732358891779178,Better
5712,50.0,100.0,100.0,Moderate
5713,83.6004086064419,31.232784831840032,34.36558074239233,Better
5714,50.0,100.0,100.0,Moderate
5715,77.8384832030282,42.20628850173169,46.43977868615549,Better
5716,50.0,100.0,100.0,Moderate
5717,50.0,100.0,100.0,Moderate
5718,50.0,100.0,100.0,Moderate
5719,50.0,100.0,100.0,Moderate
5720,50.0,100.0,100.0,Moderate
5721,95.00357276508292,9.515623469582888,10.470085470085468,Better
5722,98.70003238953504,2.475769529353174,2.7241009125067093,Better
5723,79.82464061318157,38.42368041444408,42.27775713282959,Better
5724,50.0,100.0,100.0,Moderate
5725,50.0,100.0,100.0,Moderate
5726,86.05207165959997,26.563627974094395,29.228085387505676,Better
5727,50.0,100.0,100.0,Moderate
5728,50.0,100.0,100.0,Moderate
5729,50.0,100.0,100.0,Moderate
5730,50.0,100.0,100.0,Moderate
5731,50.0,100.0,100.0,Moderate
5732,50.0,100.0,100.0,Moderate
5733,50.0,100.0,100.0,Moderate
5734,57.1941699832569,81.52308471456313,89.70023535240925,Moderate
5735,50.0,100.0,100.0,Moderate
5736,50.0,100.0,100.0,Moderate
5737,94.18979993731173,11.065442060902116,12.175358189850943,Better
5738,85.30381444084428,27.988673034756566,30.796069201866306,Better
5739,50.0,100.0,100.0,Moderate
5740,91.951924660941,15.327443187029994,16.86485816920599,Better
5741,95.86906844207684,7.8672994593238785,8.656426772368802,Better
5742,50.0,100.0,100.0,Moderate
5743,50.0,100.0,100.0,Moderate
5744,98.9483020658042,2.0029435184422226,2.2038482183409718,Better
5745,50.0,100.0,100.0,Moderate
5746,50.0,100.0,100.0,Moderate
5747,50.0,100.0,100.0,Moderate
5748,67.39046766003388,62.104383127567544,68.33374623229696,Moderate
5749,50.0,100.0,100.0,Moderate
5750,50.0,100.0,100.0,Moderate
5751,98.81382265782507,2.2590576076856546,2.4856517610140796,Better
5752,50.0,100.0,100.0,Moderate
5753,98.3241796851831,3.1915755736489184,3.511705685618729,Better
5754,84.2900465960785,29.91937924597628,32.920434369709724,Better
5755,98.868993696996,2.153985160816554,2.3700400511994713,Better
5756,50.0,100.0,100.0,Moderate
5757,92.72087101938581,13.86299595879191,15.25351996366489,Better
5758,50.0,100.0,100.0,Moderate
5759,50.0,100.0,100.0,Moderate
5760,50.0,100.0,100.0,Moderate
5761,96.0015956435504,7.621678039366279,8.371939386432139,Better
5762,50.0,100.0,100.0,Moderate
5763,78.32981580537349,41.30726966590849,45.373467112597545,Better
5764,50.0,100.0,100.0,Moderate
5765,83.24756130947392,31.933162004352155,35.07659275775218,Better
5766,50.0,100.0,100.0,Moderate
5767,50.0,100.0,100.0,Moderate
5768,50.0,100.0,100.0,Moderate
5769,50.0,100.0,100.0,Moderate
5770,96.14752280984418,7.3435146072726205,8.066394153350675,Better
5771,50.0,100.0,100.0,Moderate
5772,95.91768752293147,7.781622012820135,8.547627895453981,Better
5773,50.0,100.0,100.0,Moderate
5774,87.3262256073851,24.158494077334357,26.536603493125234,Better
5775,78.78219002088422,40.444963026418144,44.42627689004501,Better
5776,75.22156716331595,47.23215076950344,51.88158057723275,Better
5777,50.0,100.0,100.0,Moderate
5778,50.0,100.0,100.0,Moderate
5779,98.92743532774071,2.0445012258884,2.2457574631487676,Better
5780,50.0,100.0,100.0,Moderate
5781,50.0,100.0,100.0,Moderate
5782,50.0,100.0,100.0,Moderate
5783,99.99635182084265,0.006954085802341496,0.007638630827036624,Better
5784,99.97811092505593,0.04172451481404897,0.04583178496221975,Better
5785,50.0,100.0,100.0,Moderate
5786,50.0,100.0,100.0,Moderate
5787,50.0,100.0,100.0,Moderate
5788,50.0,100.0,100.0,Moderate
5789,99.51479217207317,0.924893411711419,1.015937899995871,Better
5790,50.0,100.0,100.0,Moderate
5791,50.0,100.0,100.0,Moderate
5792,93.74702092431147,11.919303065213326,13.092613237540773,Better
5793,51.62731761833024,93.49072952667908,100.0,Moderate
5794,50.0,100.0,100.0,Moderate
5795,84.47334950634168,29.59658917476541,32.51001279986787,Better
5796,50.0,100.0,100.0,Moderate
5797,50.0,100.0,100.0,Moderate
5798,50.0,100.0,100.0,Moderate
5799,55.309805322529506,85.18755107868333,93.57322763119865,Moderate
5800,60.70911047539941,74.89550409121792,82.26805400718445,Moderate
5801,93.74337274515413,11.926257151015667,13.10025186836781,Better
5802,98.34737484172294,3.150200868460698,3.460299764647591,Better
5803,96.16941188478823,7.301790092458571,8.020562368388456,Better
5804,50.0,100.0,100.0,Moderate
5805,71.20492191107962,54.88859923788143,60.29171311780007,Better
5806,93.1341268258776,13.087589480006697,14.375903216482927,Better
5807,50.0,100.0,100.0,Moderate
5808,50.0,100.0,100.0,Moderate
5809,97.40979279828538,4.937400919662463,5.423427887196003,Better
5810,87.72387713553566,23.40049872487914,25.703992732978236,Better
5811,95.86661301472866,7.878979214052915,8.654568727032494,Better
5812,77.39223376193594,43.09446971711025,47.33659523514596,Better
5813,50.0,100.0,100.0,Moderate
5814,50.0,100.0,100.0,Moderate
5815,85.53132146197159,27.579904292086376,30.29480986002725,Better
5816,95.0603654209555,9.415832176370387,10.34270613980759,Better
5817,99.91244370022373,0.16689805925619589,0.183327139848879,Better
5818,50.0,100.0,100.0,Moderate
5819,93.18155315492308,12.997186364576258,14.27660101573145,Better
5820,75.21427080500126,47.246058941108124,51.896857838886824,Better
5821,99.8029983255034,0.3755206333264408,0.4124860646599777,Better
5822,98.68665550335598,2.5034708888429384,2.7499070977331845,Better
5823,74.51382040679111,48.5812434151577,53.36347495767786,Better
5824,99.8029983255034,0.3755206333264408,0.4124860646599777,Better
5825,50.0,100.0,100.0,Moderate
5826,50.0,100.0,100.0,Moderate
5827,50.0,100.0,100.0,Moderate
5828,50.0,100.0,100.0,Moderate
5829,99.86501737117825,0.2573011746866354,0.28262934060035505,Better
5830,50.0,100.0,100.0,Moderate
5831,99.81029468381809,0.3616124617217578,0.39720880300590444,Better
5832,99.94892549179717,0.09735720123278095,0.10694083157851272,Better
5833,99.99635182084265,0.006954085802341496,0.007638630827036624,Better
5834,99.97446274589859,0.048678600616390476,0.05347041578925636,Better
5835,99.00404709004495,1.8984654240392287,2.0853462157809983,Better
5836,99.95987002926921,0.07649494382575646,0.08402493909740287,Better
5837,99.47101402218505,1.008342441339517,1.1076014699203103,Better
5838,93.2253313048112,12.913737334948157,14.18493744580701,Better
5839,98.17591042132773,3.477042901170748,3.819315413518312,Better
5840,99.99270364168531,0.013908171604682992,0.015277261654073247,Better
5841,99.98905546252796,0.020862257407024486,0.022915892481109874,Better
5842,99.99270364168531,0.013908171604682992,0.015277261654073247,Better
5843,99.99635182084265,0.006954085802341496,0.007638630827036624,Better
5844,99.15727061465341,1.6063938203408856,1.7645237210454598,Better
5845,99.92338823769576,0.14603580184917142,0.1604112473677691,Better
5846,99.95622185011187,0.08344902962809794,0.0916635699244395,Better
5847,97.7052953100303,4.374119969672801,4.804698790206037,Better
5848,99.99270364168531,0.013908171604682992,0.015277261654073247,Better
5849,99.99635182084265,0.006954085802341496,0.007638630827036624,Better
5850,99.80664650466075,0.36856654752409934,0.40484743383294103,Better
5851,99.98175910421328,0.03477042901170748,0.03819315413518312,Better
5852,99.92338823769576,0.14603580184917142,0.1604112473677691,Better
5853,99.88325826696497,0.22253074567492787,0.24443618646517196,Better
5854,99.98540728337063,0.027816343209365983,0.030554523308146495,Better
5855,99.91609187938109,0.15994397345385442,0.17568850902184233,Better
5856,84.22892150279961,30.062512923522288,33.02180106527933,Better
5857,65.71806045843346,65.34754428460305,71.78021388166314,Moderate
5858,83.51752656711741,31.418559654978885,34.51133407655147,Better
5859,99.99270364168531,0.013908171604682992,0.015277261654073247,Better
5860,99.96351820842656,0.06954085802341496,0.07638630827036624,Better
5861,99.25941963105906,1.4116794178753236,1.5506420578884346,Better
5862,99.94892549179717,0.09735720123278095,0.10694083157851272,Better
5863,95.22818166219335,9.095944229462678,9.991329121763904,Better
5864,99.98175910421328,0.03477042901170748,0.03819315413518312,Better
5865,99.99635182084265,0.006954085802341496,0.007638630827036624,Better
5866,99.37980954325143,1.1821945863980543,1.298567240596226,Better
5867,99.97081456674124,0.055632686418731966,0.06110904661629299,Better
5868,99.95987002926921,0.07649494382575646,0.08402493909740287,Better
5869,99.99270364168531,0.013908171604682992,0.015277261654073247,Better
5870,99.4673658430277,1.0152965271418584,1.1152401007473471,Better
5871,98.82893449049241,2.2322615425516203,2.452000495478756,Better
5872,50.0,100.0,100.0,Moderate
5873,78.73111551268138,40.542320227650926,44.533217721623515,Better
5874,50.0,100.0,100.0,Moderate
5875,87.55970907345515,23.7134325859845,26.04773112019489,Better
5876,97.2711619903063,5.201656180151439,5.713695858623394,Better
5877,50.0,100.0,100.0,Moderate
5878,97.12158664485517,5.486773698047441,6.026879722531897,Better
5879,50.0,100.0,100.0,Moderate
5880,50.0,100.0,100.0,Moderate
5881,92.0615621536183,15.132090705895095,16.621660679631695,Better
5882,50.0,100.0,100.0,Moderate
5883,82.17864481637197,33.97070914443821,37.314711590073905,Better
5884,50.0,100.0,100.0,Moderate
5885,50.0,100.0,100.0,Moderate
5886,88.24921493419328,22.399110369341958,24.604029893884967,Better
5887,60.46468247185733,75.36142783997481,82.7798422725959,Moderate
5888,79.15065611577602,39.74260036038165,43.65477517651431,Better
5889,70.24909897185535,56.7105697180949,62.29303439448367,Better
5890,50.0,100.0,100.0,Moderate
5891,50.0,100.0,100.0,Moderate
5892,50.0,100.0,100.0,Moderate
5893,50.0,100.0,100.0,Moderate
5894,50.0,100.0,100.0,Moderate
5895,50.0,100.0,100.0,Moderate
5896,50.0,100.0,100.0,Moderate
5897,56.12334927461734,83.63678994476118,91.86981295676947,Moderate
5898,80.9856902319203,36.24469520180388,39.81254387051488,Better
5899,50.0,100.0,100.0,Moderate
5900,82.02906947092086,34.25582666233421,37.627895453982404,Better
5901,88.00113875149384,22.871988203901182,25.123456790123456,Better
5902,99.58410757606272,0.7927657814669306,0.8708039142821752,Better
5903,50.0,100.0,100.0,Moderate
5904,50.0,100.0,100.0,Moderate
5905,58.64424107234241,78.83151665534321,86.59151905528716,Moderate
5906,50.0,100.0,100.0,Moderate
5907,95.67325951938938,8.247545761577015,9.059416160865435,Better
5908,73.42666301790244,50.65356098425546,55.63978694413476,Better
5909,96.18400460141763,7.273973749249205,7.990007845080307,Better
5910,61.79991604344542,72.8162324363178,79.98410338990048,Moderate
5911,99.7373311006712,0.5006941777685877,0.5499814195466369,Better
